2618.47 0.0132565 0.00335846 22.2869 0 0 0.83403
2628.47 0.0118168 0.00275853 22.5887 0 0 0.87519
2638.47 0.010087 0.00245523 22.8915 0 0 0.857391
2648.47 0.0097997 0.0024513 23.1956 0 0 0.819657
2658.47 0.0116631 0.00262757 23.5007 0 0 0.806201
2668.47 0.0122513 0.00307365 23.8071 0 0 0.852622
2678.47 0.0124821 0.00344405 24.1146 0 0 0.816001
2688.47 0.0113134 0.00284577 24.4234 0 0 0.819059
2698.47 0.00946068 0.002224 24.7322 0 0 0.801976
2708.47 0.0104607 0.0022403 25.041 0 0 0.863576
2718.47 0.0186876 0.00435955 25.3498 0 0 0.831264
2728.47 0.0384857 0.0109674 25.6586 0 0 0.849027
2738.47 0.0757542 0.019843 25.9674 0 0 0.796522
2748.47 0.0951884 0.0284655 26.2762 0 0 0.895513
2758.47 0.113204 0.0324305 26.585 0 0 0.822425
2768.47 0.134015 0.0377602 26.8938 0 0 0.909473
2778.47 0.158452 0.0424582 27.2026 0 0 0.850416
2788.47 0.141223 555.454 27.5114 0 0 0.799511
2798.47 0.115253 978.814 27.8202 0 0 0.813331
